job,education,contact,poutcome,age_group,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,y
retired,,cellular,failure,retirees(65+),2.4,8,0,2,-1.7,94.027,-38.3,no
management,university.degree,cellular,nonexistent,youth segment(17-30y),3.1666666666666665,2,0,0,-1.8,93.075,-47.1,no
technician,high.school,telephone,nonexistent,mid-career(31-45y),3.216666666666667,5,0,0,1.1,93.994,-36.4,no
blue-collar,basic.6y,telephone,nonexistent,mid-career(31-45y),0.8333333333333334,7,0,0,1.1,93.994,-36.4,no
unemployed,professional.course,cellular,nonexistent,mid-career(31-45y),13.916666666666666,7,0,0,-1.8,93.749,-34.6,no
student,high.school,telephone,nonexistent,youth segment(17-30y),1.7166666666666666,7,0,0,1.1,93.994,-36.4,no
blue-collar,basic.6y,cellular,failure,mid-career(31-45y),4.1,1,0,1,-0.1,93.2,-42.0,no
housemaid,basic.4y,cellular,nonexistent,pre-retirement(46-64y),1.2,2,0,0,1.4,93.444,-36.1,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),5.983333333333333,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),3.4,1,0,0,1.4,94.465,-41.8,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),2.683333333333333,2,0,0,1.4,93.444,-36.1,no
services,high.school,telephone,nonexistent,mid-career(31-45y),8.566666666666666,2,0,0,-1.8,93.075,-47.1,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.2833333333333334,2,0,0,-2.9,92.963,-40.8,no
entrepreneur,university.degree,telephone,nonexistent,mid-career(31-45y),2.0833333333333335,2,0,0,-0.1,93.2,-42.0,no
technician,professional.course,cellular,failure,pre-retirement(46-64y),2.25,2,0,1,-2.9,92.469,-33.6,yes
admin.,high.school,cellular,failure,pre-retirement(46-64y),5.566666666666666,2,6,4,-1.1,94.767,-50.8,yes
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),5.583333333333333,2,0,0,-1.8,93.075,-47.1,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),1.9166666666666667,3,0,0,1.4,93.444,-36.1,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),12.066666666666666,1,0,0,1.4,93.918,-42.7,yes
entrepreneur,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.7,1,0,0,-0.1,93.2,-42.0,no
unemployed,basic.9y,telephone,nonexistent,youth segment(17-30y),4.7,1,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,failure,youth segment(17-30y),3.966666666666667,6,0,2,-1.8,92.893,-46.2,no
self-employed,university.degree,cellular,failure,mid-career(31-45y),4.5,2,0,1,-1.8,93.075,-47.1,no
entrepreneur,basic.4y,cellular,nonexistent,pre-retirement(46-64y),8.183333333333334,2,0,0,-1.8,92.893,-46.2,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),3.25,6,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),2.25,1,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.85,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),2.1,4,0,0,1.4,93.918,-42.7,no
self-employed,university.degree,cellular,failure,mid-career(31-45y),2.65,2,0,1,-1.8,92.893,-46.2,no
blue-collar,basic.4y,telephone,nonexistent,mid-career(31-45y),0.7166666666666667,2,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,cellular,nonexistent,youth segment(17-30y),1.5,5,0,0,1.4,93.918,-42.7,no
technician,high.school,cellular,nonexistent,mid-career(31-45y),3.5,1,0,0,1.4,93.444,-36.1,no
blue-collar,basic.6y,telephone,nonexistent,mid-career(31-45y),1.1833333333333333,12,0,0,1.4,94.465,-41.8,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),2.1666666666666665,3,0,0,-1.8,92.893,-46.2,no
unemployed,basic.9y,telephone,nonexistent,pre-retirement(46-64y),23.1,1,0,0,1.1,93.994,-36.4,no
retired,basic.9y,cellular,nonexistent,pre-retirement(46-64y),14.85,2,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),4.083333333333333,4,0,0,-0.1,93.2,-42.0,no
housemaid,high.school,cellular,nonexistent,youth segment(17-30y),3.2333333333333334,3,0,0,1.4,93.918,-42.7,no
technician,high.school,cellular,nonexistent,youth segment(17-30y),1.9333333333333333,1,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),0.85,2,0,0,1.4,93.444,-36.1,no
unemployed,professional.course,cellular,success,pre-retirement(46-64y),3.933333333333333,1,6,2,-1.8,93.876,-40.0,yes
services,high.school,telephone,nonexistent,mid-career(31-45y),2.183333333333333,1,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,nonexistent,pre-retirement(46-64y),0.4666666666666667,10,0,0,1.4,93.444,-36.1,no
admin.,basic.6y,cellular,nonexistent,pre-retirement(46-64y),4.4,1,0,0,1.4,93.444,-36.1,no
services,university.degree,cellular,failure,mid-career(31-45y),6.25,2,0,2,-1.1,94.601,-49.5,no
,basic.4y,telephone,nonexistent,pre-retirement(46-64y),5.6,1,0,0,1.1,93.994,-36.4,no
blue-collar,high.school,telephone,nonexistent,youth segment(17-30y),0.7,1,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),14.1,4,0,0,1.4,93.444,-36.1,yes
management,university.degree,cellular,success,pre-retirement(46-64y),2.9166666666666665,3,1,3,-1.7,94.027,-38.3,yes
admin.,high.school,telephone,nonexistent,mid-career(31-45y),4.166666666666667,1,0,0,1.4,94.465,-41.8,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),13.266666666666667,2,0,0,-1.8,92.893,-46.2,no
housemaid,basic.4y,telephone,nonexistent,pre-retirement(46-64y),2.6333333333333333,1,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,nonexistent,youth segment(17-30y),1.2,2,0,0,1.4,93.918,-42.7,no
self-employed,university.degree,telephone,nonexistent,mid-career(31-45y),2.6,1,0,0,-2.9,92.201,-31.4,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),2.7333333333333334,2,0,0,1.1,93.994,-36.4,no
services,,cellular,failure,youth segment(17-30y),6.383333333333334,2,0,2,-1.7,94.055,-39.8,no
blue-collar,basic.9y,telephone,nonexistent,youth segment(17-30y),3.75,1,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,cellular,nonexistent,youth segment(17-30y),2.2333333333333334,2,0,0,-1.8,92.893,-46.2,no
management,high.school,cellular,nonexistent,youth segment(17-30y),15.866666666666667,2,0,0,-0.1,93.2,-42.0,yes
admin.,high.school,telephone,nonexistent,mid-career(31-45y),4.333333333333333,3,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),0.36666666666666664,4,0,0,-1.8,92.893,-46.2,no
services,high.school,telephone,nonexistent,youth segment(17-30y),12.616666666666667,2,0,0,1.1,93.994,-36.4,yes
self-employed,university.degree,cellular,nonexistent,youth segment(17-30y),1.65,3,0,0,-1.8,92.893,-46.2,no
technician,professional.course,cellular,failure,mid-career(31-45y),1.8166666666666667,1,0,1,-1.8,93.876,-40.0,no
,,cellular,nonexistent,pre-retirement(46-64y),1.5,2,0,0,1.4,93.444,-36.1,no
entrepreneur,university.degree,telephone,nonexistent,mid-career(31-45y),6.716666666666667,1,0,0,1.4,94.465,-41.8,no
services,basic.9y,cellular,nonexistent,pre-retirement(46-64y),0.3,1,0,0,1.4,93.918,-42.7,no
services,high.school,cellular,nonexistent,mid-career(31-45y),2.683333333333333,2,0,0,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.4166666666666667,9,0,0,1.4,93.918,-42.7,no
admin.,university.degree,telephone,nonexistent,youth segment(17-30y),0.8,1,0,0,-0.1,93.2,-42.0,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),4.416666666666667,2,0,0,1.1,93.994,-36.4,no
self-employed,basic.4y,telephone,nonexistent,mid-career(31-45y),1.3666666666666667,2,0,0,1.1,93.994,-36.4,no
blue-collar,basic.9y,cellular,nonexistent,pre-retirement(46-64y),7.2,3,0,0,1.4,93.918,-42.7,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),3.1333333333333333,2,0,0,-1.8,92.893,-46.2,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),0.7166666666666667,6,0,0,1.4,94.465,-41.8,no
admin.,basic.9y,cellular,nonexistent,mid-career(31-45y),2.15,1,0,0,1.4,93.918,-42.7,no
blue-collar,basic.6y,cellular,nonexistent,pre-retirement(46-64y),5.683333333333334,3,0,0,1.4,93.918,-42.7,no
services,high.school,cellular,nonexistent,youth segment(17-30y),8.483333333333333,4,0,0,1.4,93.918,-42.7,yes
management,university.degree,cellular,nonexistent,mid-career(31-45y),11.033333333333333,4,0,0,-1.8,92.893,-46.2,yes
admin.,high.school,telephone,nonexistent,youth segment(17-30y),14.866666666666667,4,0,0,1.1,93.994,-36.4,yes
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),7.783333333333333,1,0,0,1.4,93.918,-42.7,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),2.3833333333333333,2,0,0,-1.8,92.843,-50.0,no
management,high.school,cellular,nonexistent,mid-career(31-45y),9.016666666666667,1,0,0,-0.1,93.2,-42.0,no
entrepreneur,high.school,telephone,failure,youth segment(17-30y),1.0166666666666666,3,0,1,-0.1,93.2,-42.0,no
technician,high.school,cellular,nonexistent,pre-retirement(46-64y),1.8166666666666667,3,0,0,1.4,93.444,-36.1,no
admin.,high.school,cellular,nonexistent,pre-retirement(46-64y),0.8666666666666667,3,0,0,1.4,93.918,-42.7,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),2.316666666666667,5,0,0,-2.9,92.963,-40.8,no
unemployed,basic.4y,cellular,nonexistent,mid-career(31-45y),0.9833333333333333,1,0,0,-0.1,93.2,-42.0,no
management,university.degree,telephone,nonexistent,mid-career(31-45y),1.9,5,0,0,-0.1,93.2,-42.0,no
technician,professional.course,telephone,nonexistent,youth segment(17-30y),3.066666666666667,4,0,0,1.4,94.465,-41.8,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),1.0,2,0,0,1.4,94.465,-41.8,no
admin.,basic.9y,cellular,nonexistent,youth segment(17-30y),4.116666666666666,5,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,failure,mid-career(31-45y),1.5833333333333333,1,0,1,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),2.1333333333333333,2,0,0,1.4,93.444,-36.1,no
student,,cellular,failure,mid-career(31-45y),4.05,2,0,1,-1.8,93.876,-40.0,yes
management,,cellular,nonexistent,mid-career(31-45y),2.0166666666666666,2,0,0,1.4,93.918,-42.7,no
services,high.school,cellular,nonexistent,youth segment(17-30y),3.3666666666666667,1,0,0,-1.8,92.893,-46.2,no
services,high.school,cellular,nonexistent,mid-career(31-45y),1.6333333333333333,3,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),2.4166666666666665,1,0,0,-1.8,92.893,-46.2,no
services,basic.4y,telephone,nonexistent,mid-career(31-45y),4.85,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),2.0166666666666666,1,0,0,1.4,93.444,-36.1,no
admin.,basic.6y,telephone,nonexistent,youth segment(17-30y),6.266666666666667,3,0,0,1.1,93.994,-36.4,no
services,high.school,cellular,failure,youth segment(17-30y),2.066666666666667,2,0,1,-1.8,92.893,-46.2,no
technician,university.degree,telephone,nonexistent,mid-career(31-45y),1.2166666666666666,1,0,0,1.4,94.465,-41.8,no
admin.,professional.course,telephone,nonexistent,pre-retirement(46-64y),9.4,5,0,0,-1.8,93.876,-40.0,no
blue-collar,basic.4y,cellular,nonexistent,pre-retirement(46-64y),2.3333333333333335,2,0,0,-0.1,93.2,-42.0,no
retired,professional.course,cellular,success,retirees(65+),9.75,1,6,3,-1.1,94.601,-49.5,yes
blue-collar,basic.9y,cellular,nonexistent,mid-career(31-45y),4.516666666666667,1,0,0,-1.8,92.893,-46.2,no
management,university.degree,telephone,nonexistent,pre-retirement(46-64y),1.05,1,0,0,1.1,93.994,-36.4,no
admin.,high.school,telephone,nonexistent,youth segment(17-30y),4.05,6,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,pre-retirement(46-64y),3.566666666666667,1,0,0,-2.9,92.963,-40.8,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),0.45,1,0,0,1.1,93.994,-36.4,no
services,high.school,cellular,nonexistent,youth segment(17-30y),4.55,1,0,0,1.4,93.918,-42.7,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),2.966666666666667,1,0,0,1.4,93.918,-42.7,no
management,university.degree,cellular,nonexistent,pre-retirement(46-64y),1.0333333333333334,1,0,0,-0.1,93.2,-42.0,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),0.3,2,0,0,1.4,94.465,-41.8,no
management,basic.4y,telephone,nonexistent,mid-career(31-45y),4.316666666666666,2,0,0,1.1,93.994,-36.4,no
technician,basic.6y,telephone,nonexistent,youth segment(17-30y),4.35,1,0,0,1.1,93.994,-36.4,no
admin.,basic.9y,telephone,nonexistent,youth segment(17-30y),0.2,6,0,0,-1.8,92.893,-46.2,no
services,university.degree,cellular,nonexistent,mid-career(31-45y),6.983333333333333,2,0,0,-2.9,92.201,-31.4,no
services,high.school,cellular,nonexistent,mid-career(31-45y),21.183333333333334,2,0,0,1.4,93.918,-42.7,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),4.316666666666666,2,0,0,-1.8,92.893,-46.2,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),1.95,1,0,0,-2.9,92.201,-31.4,no
services,high.school,telephone,nonexistent,youth segment(17-30y),6.433333333333334,1,0,0,1.1,93.994,-36.4,no
services,high.school,telephone,nonexistent,pre-retirement(46-64y),2.3833333333333333,1,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),1.4166666666666667,4,0,0,1.4,93.918,-42.7,no
unemployed,university.degree,cellular,failure,pre-retirement(46-64y),2.0,2,0,1,-0.1,93.2,-42.0,no
admin.,basic.9y,cellular,failure,pre-retirement(46-64y),13.25,3,0,1,-1.8,93.075,-47.1,no
retired,high.school,cellular,nonexistent,pre-retirement(46-64y),2.7,6,0,0,1.4,93.918,-42.7,no
blue-collar,basic.6y,cellular,nonexistent,youth segment(17-30y),1.5166666666666666,1,0,0,-1.8,92.893,-46.2,no
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),1.8666666666666667,2,0,0,1.4,93.918,-42.7,no
self-employed,university.degree,telephone,nonexistent,mid-career(31-45y),1.4666666666666666,4,0,0,1.4,94.465,-41.8,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),0.95,6,0,0,1.4,93.444,-36.1,no
technician,,telephone,nonexistent,mid-career(31-45y),6.1,2,0,0,1.1,93.994,-36.4,no
admin.,high.school,cellular,nonexistent,mid-career(31-45y),3.8333333333333335,2,0,0,-1.7,94.215,-40.3,no
management,university.degree,cellular,failure,youth segment(17-30y),4.15,1,0,1,-1.8,92.893,-46.2,no
management,university.degree,cellular,nonexistent,pre-retirement(46-64y),11.416666666666666,2,0,0,-1.8,92.893,-46.2,yes
admin.,high.school,telephone,nonexistent,mid-career(31-45y),3.5166666666666666,4,0,0,1.1,93.994,-36.4,no
admin.,basic.6y,telephone,nonexistent,mid-career(31-45y),2.8,1,0,0,1.4,94.465,-41.8,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),7.0,1,0,0,-1.8,93.369,-34.8,yes
admin.,university.degree,cellular,nonexistent,youth segment(17-30y),8.5,2,0,0,1.4,93.918,-42.7,no
admin.,basic.9y,telephone,nonexistent,mid-career(31-45y),5.333333333333333,3,0,0,1.4,93.918,-42.7,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),0.21666666666666667,9,0,0,-1.8,92.893,-46.2,no
retired,university.degree,cellular,success,retirees(65+),5.45,2,6,1,-3.4,92.431,-26.9,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.2666666666666666,2,0,0,-0.1,93.2,-42.0,no
management,high.school,cellular,nonexistent,mid-career(31-45y),11.816666666666666,2,0,0,-0.1,93.2,-42.0,yes
retired,basic.4y,cellular,nonexistent,pre-retirement(46-64y),1.1166666666666667,6,0,0,1.4,93.444,-36.1,no
retired,basic.4y,cellular,nonexistent,pre-retirement(46-64y),1.9833333333333334,2,0,0,1.4,93.918,-42.7,no
blue-collar,basic.4y,telephone,nonexistent,pre-retirement(46-64y),0.65,3,0,0,1.4,93.444,-36.1,no
blue-collar,basic.4y,cellular,nonexistent,mid-career(31-45y),2.2666666666666666,2,0,0,1.4,93.918,-42.7,no
services,high.school,cellular,success,mid-career(31-45y),5.6,2,6,1,-1.1,94.199,-37.5,yes
retired,,telephone,nonexistent,pre-retirement(46-64y),2.0166666666666666,1,0,0,1.4,93.918,-42.7,no
unemployed,university.degree,telephone,nonexistent,youth segment(17-30y),2.6333333333333333,7,0,0,1.4,93.918,-42.7,no
technician,university.degree,cellular,nonexistent,mid-career(31-45y),0.5,1,0,0,1.4,93.444,-36.1,no
services,high.school,cellular,nonexistent,youth segment(17-30y),2.966666666666667,1,0,0,-1.8,92.893,-46.2,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),2.533333333333333,1,0,0,1.4,93.444,-36.1,no
services,high.school,cellular,nonexistent,mid-career(31-45y),7.733333333333333,3,0,0,1.4,93.444,-36.1,no
retired,basic.4y,cellular,nonexistent,retirees(65+),9.1,2,0,0,-3.0,92.713,-33.0,yes
student,high.school,cellular,nonexistent,youth segment(17-30y),3.966666666666667,1,0,0,-3.4,92.431,-26.9,no
admin.,basic.9y,cellular,nonexistent,mid-career(31-45y),6.966666666666667,3,0,0,1.4,93.918,-42.7,no
services,high.school,telephone,nonexistent,youth segment(17-30y),8.833333333333334,7,0,0,1.1,93.994,-36.4,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),6.933333333333334,2,0,0,-3.4,92.431,-26.9,yes
services,basic.6y,telephone,nonexistent,pre-retirement(46-64y),2.8833333333333333,1,0,0,1.1,93.994,-36.4,no
management,university.degree,telephone,nonexistent,mid-career(31-45y),1.2666666666666666,3,0,0,1.4,94.465,-41.8,no
blue-collar,basic.4y,cellular,failure,pre-retirement(46-64y),0.8166666666666667,2,0,1,-3.4,92.379,-29.8,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),2.966666666666667,2,0,0,-0.1,93.2,-42.0,no
admin.,,telephone,nonexistent,youth segment(17-30y),1.8666666666666667,1,0,0,1.4,94.465,-41.8,no
admin.,university.degree,cellular,nonexistent,mid-career(31-45y),1.9166666666666667,16,0,0,-1.8,93.075,-47.1,no
technician,professional.course,telephone,nonexistent,mid-career(31-45y),2.0,1,0,0,1.1,93.994,-36.4,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),1.6666666666666667,5,0,0,1.4,94.465,-41.8,no
blue-collar,basic.6y,cellular,nonexistent,mid-career(31-45y),2.3833333333333333,2,0,0,-1.8,92.893,-46.2,no
unemployed,high.school,telephone,nonexistent,pre-retirement(46-64y),2.25,3,0,0,1.1,93.994,-36.4,no
admin.,high.school,telephone,nonexistent,mid-career(31-45y),10.583333333333334,1,0,0,1.1,93.994,-36.4,no
technician,professional.course,cellular,failure,mid-career(31-45y),0.8833333333333333,1,0,1,-1.8,93.075,-47.1,no
retired,basic.4y,cellular,nonexistent,pre-retirement(46-64y),4.216666666666667,1,0,0,1.4,93.918,-42.7,no
admin.,university.degree,telephone,nonexistent,mid-career(31-45y),1.1833333333333333,1,0,0,1.4,94.465,-41.8,no
blue-collar,professional.course,telephone,nonexistent,mid-career(31-45y),3.4833333333333334,2,0,0,1.4,94.465,-41.8,no
entrepreneur,university.degree,cellular,nonexistent,mid-career(31-45y),1.6166666666666667,2,0,0,1.4,93.918,-42.7,no
blue-collar,basic.9y,cellular,failure,mid-career(31-45y),17.916666666666668,1,0,1,-1.8,92.893,-46.2,yes
admin.,university.degree,cellular,failure,mid-career(31-45y),9.016666666666667,1,0,1,-1.8,92.893,-46.2,no
blue-collar,high.school,cellular,failure,pre-retirement(46-64y),7.6,1,0,1,-1.8,92.893,-46.2,no
blue-collar,basic.9y,telephone,nonexistent,mid-career(31-45y),2.566666666666667,5,0,0,1.4,94.465,-41.8,no
services,,telephone,nonexistent,pre-retirement(46-64y),0.26666666666666666,3,0,0,1.4,94.465,-41.8,no
technician,professional.course,cellular,nonexistent,mid-career(31-45y),0.95,2,0,0,1.4,93.444,-36.1,no
admin.,university.degree,cellular,failure,youth segment(17-30y),2.283333333333333,1,0,1,-1.8,93.075,-47.1,no
blue-collar,basic.9y,telephone,nonexistent,youth segment(17-30y),3.95,1,0,0,1.1,93.994,-36.4,no
management,university.degree,cellular,nonexistent,mid-career(31-45y),8.316666666666666,1,0,0,-1.8,92.843,-50.0,yes
